,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
84,12311747,,,,0.0,0.0,4.0,4.0,,,,10030.0,,,10030.0,,,6037.0,,,,,,,33943371.0,-118199640.0,17595.0,,,,,,1200,47.0,SGC2*,60375359.024002,47762.0,3101.0,,96125.0,0.0,,,,,,,1985.0,,,3070139.0,3784125.0,2015.0,713986.0,49852.47,,,
85,12322547,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33906779.0,-118177023.0,7936.0,,,,,,300V,260.0,PAM2*,60375537.011007,6395.0,3101.0,,96220.0,0.0,,,,,,,,,,5000.0,304150.0,2015.0,299150.0,3697.21,,,
86,12360147,,,,0.0,0.0,4.0,7.0,,,,3084.0,,,3084.0,,,6037.0,,,,,,,33980399.0,-118206130.0,2834.0,,,,,,1210,31.0,HPCG*,60375332.01201,39076.0,3101.0,,96110.0,0.0,,,,,,,1926.0,1.0,,120906.0,265147.0,2015.0,144241.0,4780.24,,,
87,12366747,,,,0.0,0.0,4.0,,,,,2029.0,,,2029.0,,,6037.0,,,,,,,33975454.0,-118164470.0,6369.0,,,,,,1210,31.0,BGCM*,60375341.012002,16961.0,3101.0,,96083.0,0.0,,,,1.0,,,1944.0,1.0,,106417.0,370250.0,2015.0,263833.0,6546.14,,,
88,12371547,,,,0.0,0.0,4.0,7.0,,,,1902.0,,,1902.0,,,6037.0,,,,,,7.0,34014159.0,-118146081.0,2471.0,,,,,,1210,31.0,CMC2*,60375323.033006,17882.0,3101.0,,96003.0,0.0,,,,1.0,,,1951.0,1.0,,26495.0,43607.0,2015.0,17112.0,1028.06,,,
89,12378747,,,,0.0,0.0,4.0,,,,,1534.0,,,1534.0,,,6037.0,,,,,,,34011495.0,-118115623.0,5840.0,,,,,,1200,47.0,MNC2*,60375320.021002,25953.0,3101.0,,96192.0,0.0,,,,,,,1923.0,,,95818.0,274447.0,2015.0,178629.0,4286.01,,,
90,12405147,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33881947.0,-118064573.0,1163.0,,,,,,010D,269.0,CEADP3,60375545.131,10774.0,3101.0,,96206.0,0.0,,,,,,,,,,,9.0,2015.0,9.0,,,,
91,12408747,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33878703.0,-118087837.0,361.0,,,,,,010D,269.0,CEADP6,60375545.21301,10774.0,3101.0,,96206.0,0.0,,,,,,,,,,,9.0,2015.0,9.0,,,,
92,12446947,,,,0.0,0.0,4.0,7.0,,,,2875.0,,,2875.0,,,6037.0,,,,,,7.0,33874912.0,-118168701.0,3776.0,,,,,,1210,31.0,LBCCA,60375702.021002,46298.0,3101.0,276476.0,96239.0,0.0,,,,2.0,,,1947.0,1.0,,140416.0,200590.0,2015.0,60174.0,3001.85,,,
93,12476147,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33874476.0,-118127752.0,6500.0,,,,,,100V,260.0,BFM1YY,60375544.042,44116.0,3101.0,,96208.0,0.0,,,,,,,,,,1019.0,235614.0,2015.0,234595.0,2880.22,,,
94,12508747,,,,3.0,0.0,,7.0,3.0,,,9893.0,9893.0,,,,,6037.0,,3.0,,,,,33801943.0,-118157478.0,19073.0,,,,,,300V,260.0,SHM1*,60375734.031001,27103.0,3101.0,,96234.0,0.0,,,,1.0,,,2004.0,,,1194601.0,1716511.0,2015.0,521910.0,21738.76,,,
95,12537947,,,,0.0,0.0,,,,,,171.0,171.0,,,,,6037.0,,,,,,,33770827.0,-118156513.0,13002.0,,,,,,0109,261.0,LBRR2A,60375768.022002,46298.0,3101.0,416304.0,96246.0,0.0,,,,1.0,,,1973.0,,,,6817.0,2015.0,6817.0,255.17,,,
96,12549947,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33779270.0,-118169007.0,601.0,,,,,,040V,248.0,LBR4*,60375764.031005,46298.0,3101.0,416309.0,96245.0,0.0,,,,,,,,,,,989.0,2015.0,989.0,24.04,,,
97,12559547,,,,0.0,0.0,,,,,,203.0,203.0,,,,,6037.0,,,,,,,33773611.0,-118193771.0,17359.0,,,,,,0109,261.0,LBPD10,60375759.02101,46298.0,3101.0,273486.0,96236.0,0.0,,,,1.0,,,1960.0,,,6977.0,13954.0,2015.0,6977.0,163.79,,,
98,12559747,13.0,,,0.0,0.0,3.0,4.0,,,,8360.0,,,8360.0,,,6037.0,,,,,,,33771212.0,-118191236.0,8600.0,,,,,,1214,47.0,LBPD30,60375762.005021,46298.0,3101.0,273486.0,96236.0,0.0,,,,,,,2003.0,4.0,,717227.0,1075840.0,2015.0,358613.0,16751.44,,,
99,12560547,,,,0.0,0.0,4.0,,,,,20089.0,,,20089.0,,,6037.0,,,,,,,33770013.0,-118192643.0,88436.0,,,,,,1210,31.0,LBCB*,60375759.021026,46298.0,3101.0,273486.0,96236.0,0.0,,,,,,,1992.0,1.0,,1166008.0,1269187.0,2015.0,103179.0,19099.49,,,
100,12592347,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33824365.0,-118303282.0,,,,,,,010C,266.0,LAR1,60372932.021,12447.0,3101.0,273930.0,96159.0,0.0,,,,,,,,,,,55570.0,2015.0,55570.0,699.37,,,
101,12606547,1.0,,,3.0,3.0,,4.0,3.0,,,2166.0,2166.0,,,,,6037.0,,3.0,,,,2.0,33837000.0,-118347000.0,22073.0,,,,,,010C,266.0,TOHC-CTR,60376507.012001,54722.0,3101.0,,96161.0,0.0,,,,1.0,,,2005.0,,,363000.0,659000.0,2015.0,296000.0,7580.62,,,
102,12612547,,,,0.0,0.0,4.0,7.0,,,,3725.0,,,3725.0,,,6037.0,,,,,,,33795369.0,-118318560.0,11168.0,,,,,,1210,31.0,LOCG-R1*,60376700.032006,53027.0,3101.0,,96217.0,0.0,,,,4.0,,,,,,457930.0,578434.0,2015.0,120504.0,8253.47,,,
103,12645947,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33750912.0,-118284822.0,4386.0,,,,,,0100,261.0,LAR1,60372962.101,12447.0,3101.0,54300.0,96221.0,0.0,,,,,,,,,,,59927.0,2015.0,59927.0,,,,
104,12649147,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,33729436.0,-118292194.0,4648.0,,,,,,0100,261.0,LARD2,60372969.012,12447.0,3101.0,54300.0,96221.0,0.0,,,,,,,,,,,23448.0,2015.0,23448.0,,,,
105,12665947,,,,0.0,0.0,4.0,7.0,,,,1464.0,,,1464.0,,,6037.0,,,,,,,33835697.0,-118384037.0,3717.0,,,,,,1210,31.0,RBC-2,60376213.013004,33612.0,3101.0,,96123.0,0.0,,,,1.0,,,1962.0,,,31966.0,326096.0,2015.0,294130.0,4468.67,,,
106,12682747,,,,0.0,0.0,4.0,7.0,,,,2000.0,,,2000.0,,,6037.0,,,,,,,33803768.0,-118349826.0,6102.0,,,,,,1210,31.0,TOHC-GEN,60376514.02204,54722.0,3101.0,118825.0,96163.0,0.0,,,,,,,1953.0,1.0,,184374.0,491668.0,2015.0,307294.0,5985.29,,,
107,12685947,,,,0.0,0.0,3.0,7.0,,,,8444.0,,,8444.0,,,6037.0,,,,,,,33799682.0,-118388346.0,5774.0,,,,,,1200,47.0,PVC*,60376703.244027,33311.0,3101.0,,96121.0,0.0,,,,,,,1952.0,1.0,,658587.0,1072446.0,2015.0,413859.0,14959.2,,,
108,12716947,,,,1.0,3.0,,7.0,1.0,,,1244.0,1244.0,,,,,6037.0,,1.0,,,,7.0,33953559.0,-118083855.0,6021.0,,,,,,0100,261.0,SSR1YY,60375027.004004,13716.0,3101.0,,96201.0,0.0,,,,1.0,,,1950.0,,,106418.0,166927.0,2015.0,60509.0,2532.88,,,
109,12757147,1.0,,,2.0,3.0,,7.0,2.0,,,1300.0,1300.0,,,,,6037.0,,2.0,,,,2.0,33897134.0,-118102953.0,4917.0,,,,,,0100,261.0,NOR1YY,60375530.002002,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1950.0,,,76253.0,229763.0,2015.0,153510.0,3110.99,,,
110,12757947,,,,2.0,3.0,,7.0,2.0,,,1222.0,1222.0,,,,,6037.0,,2.0,,,,7.0,33889894.0,-118100732.0,5500.0,1.0,,,,1.0,0101,261.0,NOR1*,60375530.004015,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1951.0,,,116069.0,286129.0,2015.0,170060.0,3870.25,,,
111,12803347,,,,0.0,0.0,3.0,,,,,4880.0,,,4880.0,,,6037.0,,,,,,,33980510.0,-118049973.0,36740.0,,,,,,1200,47.0,WHC3PP*,60375021.003007,14634.0,3101.0,,96169.0,0.0,,,,,,,1969.0,1.0,,112334.0,222657.0,2015.0,110323.0,3796.73,,,
112,12835947,,,,0.0,0.0,4.0,,,,,1012.0,,,1012.0,,,6037.0,,,,,,,34016009.0,-117947459.0,7897.0,,,,,,1210,31.0,LPC2*,60374077.022012,39306.0,3101.0,,96488.0,0.0,,,,,,,1921.0,1.0,,11357.0,104435.0,2015.0,93078.0,1746.14,,,
113,12838747,13.0,,,0.0,0.0,4.0,7.0,,,,7316.0,,,7316.0,,,6037.0,,,,,,,34033862.0,-117948861.0,22612.0,,,,,,1200,47.0,LPC2YY,60374076.021002,39306.0,3101.0,,96488.0,0.0,,,,9.0,,,1978.0,1.0,,757191.0,1611044.0,2015.0,853853.0,21277.62,,,
114,12881347,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,34064241.0,-117751671.0,8220.0,,,,,,100V,260.0,POAP*,60374023.031009,20008.0,3101.0,,96508.0,0.0,,,,,,,,,,10659.0,234519.0,2015.0,223860.0,2791.28,,,
115,12996547,,,,0.0,0.0,4.0,7.0,,,,2082.0,,,2082.0,,,6037.0,,,,,,,34089943.0,-118025720.0,8757.0,,,,,,1210,31.0,EMCO*,60374324.022012,51861.0,3101.0,762685.0,96478.0,0.0,,,,2.0,,,1950.0,1.0,,180000.0,520000.0,2015.0,340000.0,7974.59,,,
116,13026147,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,34143092.0,-117883804.0,,,,,,,010V,269.0,LCRA20000*,60374008.001,11626.0,3101.0,,96486.0,0.0,,,,,,,,,,,690000.0,2015.0,690000.0,14820.1,,,
117,13029947,,,,0.0,0.0,4.0,7.0,,,,43486.0,,,43486.0,,,6037.0,,,,,,,34128204.0,-117874545.0,63094.0,1.0,,,,1.0,1210,31.0,GDC_RT66SP,60374009.002025,11626.0,3101.0,,96485.0,0.0,,,,48.0,,,1962.0,,,2062100.0,3133826.0,2015.0,1071726.0,41394.06,,,
118,13061547,,,,0.0,0.0,,,,,,,,,,,,6037.0,,,,,,,34041235.0,-117791327.0,157135.0,,,,,,0100,261.0,POPRD*,60374033.171001,20008.0,3101.0,,96506.0,0.0,,,,,,,,,,,17648.0,2015.0,17648.0,,,,
119,13113147,,,,0.0,0.0,,,,,,2652.0,,,2652.0,,,6037.0,,,,,,,33984307.0,-118453193.0,,,,,,,,266.0,,60377029.014003,53162.0,3101.0,,96128.0,0.0,,,,,,,,,,590669.0,1475668.0,2015.0,884999.0,18338.18,,,
120,13113347,,,,0.0,0.0,,,,,,935.0,,,935.0,,,6037.0,,,,,,,33985192.0,-118452314.0,,,,,,,,266.0,,60377029.014002,53162.0,3101.0,,96128.0,0.0,,,,,,,,,,130761.0,326335.0,2015.0,195574.0,5866.35,,,
121,13113547,,,,0.0,0.0,,,,,,1422.0,,,1422.0,,,6037.0,,,,,,,33984350.0,-118452023.0,,,,,,,,266.0,,60377029.014003,53162.0,3101.0,,96128.0,0.0,,,,,,,,,,72146.0,180370.0,2015.0,108224.0,2537.39,,,
122,13114147,,,,0.0,0.0,,,,,,1120.0,1120.0,,,,,6037.0,,,,,,,34680553.0,-118087153.0,,,,,,,070P,263.0,,60379005.073028,5534.0,3101.0,,97318.0,0.0,,,,,,,1981.0,,,,,2015.0,,285.84,,,
123,13114347,,,,0.0,0.0,,,,,,1488.0,1488.0,,,,,6037.0,,,,,,,34680553.0,-118087153.0,,,,,,,070P,263.0,,60379005.073028,5534.0,3101.0,,97318.0,0.0,,,,,,,1978.0,,,,,2015.0,,399.58,,,
124,13114547,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037.0,,,,,,,34189273.0,-118545075.0,,,,,,,070P,263.0,,60371325.021005,12447.0,3101.0,40548.0,96364.0,0.0,,,,,,,2000.0,,,,,2015.0,,643.57,,,
125,13114747,,,,0.0,0.0,,,,,,740.0,740.0,,,,,6037.0,,,,,,,34209694.0,-118498313.0,,,,,,,070P,263.0,,60371321.021,12447.0,3101.0,41466.0,96415.0,0.0,,,,,,,1961.0,,,,,2015.0,,33.91,,,
126,13114947,,,,0.0,0.0,,,,,,912.0,912.0,,,,,6037.0,,,,,,,34044283.0,-117990464.0,,,,,,,070P,263.0,,60374083.011018,113576.0,3101.0,,96490.0,0.0,,,,,,,1989.0,,,,,2015.0,,219.16,,,
127,13115147,,,,0.0,0.0,,,,,,480.0,480.0,,,,,6037.0,,,,,,,34308900.0,-118461613.0,,,,,,,070P,263.0,,60371065.201003,12447.0,3101.0,34213.0,96368.0,0.0,,,,,,,1959.0,,,,,2015.0,,22.89,,,
128,13115347,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037.0,,,,,,,34276994.0,-118395527.0,,,,,,,070P,263.0,,60371041.082002,12447.0,3101.0,268249.0,96368.0,0.0,,,,,,,1981.0,,,,,2015.0,,191.5,,,
129,13115547,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037.0,,,,,,,34267763.0,-118406278.0,,,,,,,070P,263.0,,60371047.041,12447.0,3101.0,40215.0,96361.0,0.0,,,,,,,1970.0,,,,,2015.0,,232.18,,,
130,13115747,,,,0.0,0.0,,,,,,2240.0,2240.0,,,,,6037.0,,,,,,,34327059.0,-118465727.0,,,,,,,070P,263.0,,60371064.061015,12447.0,3101.0,34213.0,96368.0,0.0,,,,,,,2009.0,,,,,2015.0,,1317.47,,,
131,13115947,,,,0.0,0.0,,,,,,1716.0,1716.0,,,,,6037.0,,,,,,,34327059.0,-118465727.0,,,,,,,070P,263.0,,60371064.061015,12447.0,3101.0,34213.0,96368.0,0.0,,,,,,,2010.0,,,,,2015.0,,1067.82,,,
132,13116147,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037.0,,,,,,,34314483.0,-118476070.0,,,,,,,070P,263.0,,60371065.102009,12447.0,3101.0,34213.0,96368.0,0.0,,,,,,,1984.0,,,,,2015.0,,185.29,,,
133,13116347,,,,0.0,0.0,,,,,,1680.0,1680.0,,,,,6037.0,,,,,,,34271503.0,-118467494.0,,,,,,,070P,263.0,,60371091.001003,12447.0,3101.0,116646.0,96371.0,0.0,,,,,,,1978.0,,,,,2015.0,,271.17,,,
134,13116547,,,,0.0,0.0,,,,,,1040.0,1040.0,,,,,6037.0,,,,,,,34245616.0,-118596393.0,,,,,,,070P,263.0,,60371132.371001,12447.0,3101.0,37835.0,96346.0,0.0,,,,,,,1968.0,,,,,2015.0,,200.43,,,
135,13116747,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037.0,,,,,,,34248085.0,-118582132.0,,,,,,,070P,263.0,,60371133.032003,12447.0,3101.0,37835.0,96346.0,0.0,,,,,,,1972.0,,,,,2015.0,,243.35,,,
136,13116947,,,,0.0,0.0,,,,,,1456.0,1456.0,,,,,6037.0,,,,,,,34228588.0,-118592886.0,,,,,,,070P,263.0,,60371132.341001,12447.0,3101.0,30731.0,96339.0,0.0,,,,,,,2005.0,,,,,2015.0,,465.82,,,
137,13117147,,,,0.0,0.0,,,,,,1196.0,1196.0,,,,,6037.0,,,,,,,34233366.0,-118549198.0,,,,,,,070P,263.0,,60371153.012015,12447.0,3101.0,33183.0,96354.0,0.0,,,,,,,2000.0,,,,,2015.0,,534.75,,,
138,13117347,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037.0,,,,,,,34413580.0,-118459677.0,,,,,,,070P,263.0,,60379200.351011,54311.0,3101.0,37739.0,96374.0,0.0,,,,,,,1970.0,,,,,2015.0,,237.3,,,
139,13117547,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037.0,,,,,,,34422603.0,-118490620.0,,,,,,,070P,263.0,,60379200.23102,54311.0,3101.0,37739.0,96374.0,0.0,,,,,,,1999.0,,,,,2015.0,,316.3,,,
140,13117747,,,,0.0,0.0,,,,,,1484.0,1484.0,,,,,6037.0,,,,,,,34422603.0,-118490620.0,,,,,,,070P,263.0,,60379200.23102,54311.0,3101.0,37739.0,96374.0,0.0,,,,,,,2005.0,,,,,2015.0,,794.37,,,
141,13117947,,,,0.0,0.0,,,,,,500.0,500.0,,,,,6037.0,,,,,,,34371722.0,-118558041.0,,,,,,,070P,263.0,,60379203.13201,54311.0,3101.0,26134.0,96352.0,0.0,,,,,,,1964.0,,,,,2015.0,,131.99,,,
142,13118147,,,,0.0,0.0,,,,,,1120.0,1120.0,,,,,6037.0,,,,,,,34410234.0,-118461971.0,,,,,,,070P,263.0,,60379200.311003,54311.0,3101.0,26134.0,96374.0,0.0,,,,,,,1981.0,,,,,2015.0,,224.36,,,
143,13118347,,,,0.0,0.0,,,,,,2016.0,2016.0,,,,,6037.0,,,,,,,34410234.0,-118461971.0,,,,,,,070P,263.0,,60379200.311003,54311.0,3101.0,26134.0,96374.0,0.0,,,,,,,2006.0,,,,,2015.0,,986.9,,,
144,13118547,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037.0,,,,,,,34422842.0,-118424483.0,,,,,,,070P,263.0,,60379200.411009,54311.0,3101.0,37739.0,96401.0,0.0,,,,,,,1991.0,,,,,2015.0,,555.93,,,
145,13118747,,,,0.0,0.0,,,,,,932.0,932.0,,,,,6037.0,,,,,,,34418546.0,-118447357.0,,,,,,,070P,263.0,,60379200.382005,54311.0,3101.0,37739.0,96401.0,0.0,,,,,,,1983.0,,,,,2015.0,,197.38,,,
146,13118947,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037.0,,,,,,,34571089.0,-118065097.0,,,,,,,070P,263.0,,60379106.052008,40227.0,3101.0,,97328.0,0.0,,,,,,,1984.0,,,,,2015.0,,202.01,,,
147,13119147,,,,0.0,0.0,,,,,,840.0,840.0,,,,,6037.0,,,,,,,34575492.0,-118067368.0,,,,,,,070P,263.0,,60379106.021026,40227.0,3101.0,,97328.0,0.0,,,,,,,1982.0,,,,,2015.0,,215.93,,,
148,13119347,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037.0,,,,,,,34561192.0,-118046994.0,,,,,,,070P,263.0,,60379107.112,40227.0,3101.0,,97330.0,0.0,,,,,,,1982.0,,,,,2015.0,,169.02,,,
149,13119547,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037.0,,,,,,,34556011.0,-118108992.0,,,,,,,070P,263.0,,60379107.071026,40227.0,3101.0,,97328.0,0.0,,,,,,,2000.0,,,,,2015.0,,718.63,,,
150,13119747,,,,0.0,0.0,,,,,,1600.0,1600.0,,,,,6037.0,,,,,,,34647495.0,-118231883.0,,,,,,,070P,263.0,,60379011.01103,5534.0,3101.0,,97319.0,0.0,,,,,,,1977.0,,,,,2015.0,,305.16,,,
151,13119947,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037.0,,,,,,,34760580.0,-118167523.0,,,,,,,070P,263.0,,60379009.002085,5534.0,3101.0,,97317.0,0.0,,,,,,,1978.0,,,,,2015.0,,464.95,,,
152,13120147,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037.0,,,,,,,34680513.0,-118091446.0,,,,,,,070P,263.0,,60379005.073002,5534.0,3101.0,,97318.0,0.0,,,,,,,1995.0,,,,,2015.0,,438.19,,,
153,13120347,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037.0,,,,,,,34706358.0,-118101844.0,,,,,,,070P,263.0,,60379006.091003,5534.0,3101.0,,97318.0,0.0,,,,,,,2005.0,,,,,2015.0,,657.32,,,
154,13120547,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037.0,,,,,,,34707984.0,-118083448.0,,,,,,,070P,263.0,,60379006.051004,5534.0,3101.0,,97318.0,0.0,,,,,,,2005.0,,,,,2015.0,,584.93,,,
155,13120747,,,,0.0,0.0,,,,,,1728.0,1728.0,,,,,6037.0,,,,,,,34709046.0,-118087037.0,,,,,,,070P,263.0,,60379006.053028,5534.0,3101.0,,97318.0,0.0,,,,,,,2003.0,,,,,2015.0,,586.53,,,
156,13120947,,,,0.0,0.0,,,,,,960.0,960.0,,,,,6037.0,,,,,,,34702455.0,-118085622.0,,,,,,,070P,263.0,,60379006.053042,5534.0,3101.0,,97318.0,0.0,,,,,,,1994.0,,,,,2015.0,,573.52,,,
157,13121147,,,,0.0,0.0,,,,,,784.0,784.0,,,,,6037.0,,,,,,,34716989.0,-118109192.0,,,,,,,070P,263.0,,60379006.021039,5534.0,3101.0,,97318.0,0.0,,,,,,,1985.0,,,,,2015.0,,102.4,,,
158,13121347,,,,0.0,0.0,,,,,,924.0,924.0,,,,,6037.0,,,,,,,34708502.0,-118105065.0,,,,,,,070P,263.0,,60379006.021001,5534.0,3101.0,,97318.0,0.0,,,,,,,1986.0,,,,,2015.0,,313.42,,,
159,13121547,,,,0.0,0.0,,,,,,920.0,920.0,,,,,6037.0,,,,,,,34708502.0,-118105065.0,,,,,,,070P,263.0,,60379006.021001,5534.0,3101.0,,97318.0,0.0,,,,,,,1969.0,,,,,2015.0,,95.03,,,
160,13121747,,,,0.0,0.0,,,,,,1176.0,1176.0,,,,,6037.0,,,,,,,34448823.0,-118419423.0,,,,,,,070P,263.0,,60379108.071002,54311.0,3101.0,37739.0,96401.0,0.0,,,,,,,1992.0,,,,,2015.0,,247.79,,,
161,13121947,,,,0.0,0.0,,,,,,1056.0,1056.0,,,,,6037.0,,,,,,,34269111.0,-118463314.0,,,,,,,070P,263.0,,60371094.00301,12447.0,3101.0,116646.0,96371.0,0.0,,,,,,,1983.0,,,,,2015.0,,375.52,,,
162,13122147,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037.0,,,,,,,34007975.0,-117841778.0,,,,,,,070P,263.0,,60374033.122033,24384.0,3101.0,,96522.0,0.0,,,,,,,1981.0,,,,,2015.0,,404.66,,,
163,13122347,,,,0.0,0.0,,,,,,390.0,390.0,,,,,6037.0,,,,,,,33859167.0,-118367327.0,,,,,,,070P,263.0,,60376206.02401,33612.0,3101.0,,96124.0,0.0,,,,,,,1965.0,,,,,2015.0,,19.07,,,
164,13122547,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037.0,,,,,,,34351436.0,-118538253.0,,,,,,,070P,263.0,,60379203.123028,,3101.0,,96352.0,0.0,,,,,,,1989.0,,,,,2015.0,,323.41,,,
165,13122747,,,,0.0,0.0,,,,,,1680.0,1680.0,,,,,6037.0,,,,,,,34015545.0,-118085974.0,,,,,,,070P,263.0,,60375005.00101,26483.0,3101.0,,96197.0,0.0,,,,,,,1981.0,,,,,2015.0,,436.96,,,
166,13122947,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037.0,,,,,,,34019770.0,-118789549.0,,,,,,,070P,263.0,,60378004.082025,12520.0,3101.0,764167.0,96116.0,0.0,,,,,,,1983.0,,,,,2015.0,,464.48,,,
167,13123147,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037.0,,,,,,,34007780.0,-117905626.0,,,,,,,070P,263.0,,60374081.401002,118217.0,3101.0,,96488.0,0.0,,,,,,,1969.0,,,,,2015.0,,226.33,,,
168,13123347,,,,0.0,0.0,,,,,,552.0,552.0,,,,,6037.0,,,,,,,34061774.0,-118075048.0,,,,,,,070P,263.0,,60374336.021008,54212.0,3101.0,,96510.0,0.0,,,,,,,1974.0,,,,,2015.0,,110.85,,,
169,13123547,,,,0.0,0.0,,,,,,480.0,480.0,,,,,6037.0,,,,,,,33798094.0,-118323741.0,,,,,,,070P,263.0,,60376700.034009,53027.0,3101.0,,96217.0,0.0,,,,,,,1978.0,,,,,2015.0,,107.29,,,
170,13123747,,,,0.0,0.0,,,,,,2496.0,2496.0,,,,,6037.0,,,,,,,34004233.0,-117850319.0,,,,,,,070P,263.0,,60374033.031034,24384.0,3101.0,,96522.0,0.0,,,,,,,1980.0,,,,,2015.0,,543.4,,,
171,13123947,,,,0.0,0.0,,,,,,616.0,616.0,,,,,6037.0,,,,,,,33910911.0,-118298113.0,,,,,,,070P,263.0,,60376029.001002,45398.0,3101.0,,96104.0,0.0,,,,,,,1986.0,,,,,2015.0,,117.89,,,
172,13124147,,,,0.0,0.0,,,,,,1040.0,1040.0,,,,,6037.0,,,,,,,33942163.0,-118171443.0,,,,,,,070P,263.0,,60375361.023044,47762.0,3101.0,,96125.0,0.0,,,,,,,1980.0,,,,,2015.0,,168.16,,,
173,13124347,,,,0.0,0.0,,,,,,1296.0,1296.0,,,,,6037.0,,,,,,,33906121.0,-118174218.0,,,,,,,070P,263.0,,60375537.011012,6395.0,3101.0,,96220.0,0.0,,,,,,,1994.0,,,,,2015.0,,309.95,,,
174,13124547,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037.0,,,,,,,33894127.0,-118177435.0,,,,,,,070P,263.0,,60375537.021015,6395.0,3101.0,,96220.0,0.0,,,,,,,1987.0,,,,,2015.0,,277.24,,,
175,13124747,,,,0.0,0.0,,,,,,1008.0,1008.0,,,,,6037.0,,,,,,,33900531.0,-118147274.0,,,,,,,070P,263.0,,60375535.021002,6395.0,3101.0,,96220.0,0.0,,,,,,,1991.0,,,,,2015.0,,275.32,,,
176,13124947,,,,0.0,0.0,,,,,,1120.0,1120.0,,,,,6037.0,,,,,,,34705741.0,-118072366.0,,,,,,,070P,263.0,,60379003.001109,5534.0,3101.0,,97318.0,0.0,,,,,,,1967.0,,,,,2015.0,,136.89,,,
177,13125147,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037.0,,,,,,,33767215.0,-118111307.0,,,,,,,070P,263.0,,60375776.022032,46298.0,3101.0,343505.0,96237.0,0.0,,,,,,,1967.0,,,,,2015.0,,307.04,,,
178,13125347,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037.0,,,,,,,33877007.0,-118310421.0,,,,,,,070P,263.0,,60376033.023016,45398.0,3101.0,,96104.0,0.0,,,,,,,1989.0,,,,,2015.0,,128.48,,,
179,13125547,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037.0,,,,,,,33867865.0,-118221492.0,,,,,,,070P,263.0,,60375433.051037,24174.0,3101.0,,96090.0,0.0,,,,,,,1978.0,,,,,2015.0,,466.57,,,
180,13125747,,,,0.0,0.0,,,,,,1792.0,1792.0,,,,,6037.0,,,,,,,33867865.0,-118221492.0,,,,,,,070P,263.0,,60375433.051037,24174.0,3101.0,,96090.0,0.0,,,,,,,1978.0,,,,,2015.0,,280.88,,,
